# Data export from CRDB [http://lpsc.in2p3.fr/crdb]
# Please cite CRDB publications:
#  - Maurin, Melot, Taillet, A&A 569, A32 (2014) [https://ui.adsabs.harvard.edu/abs/2014A%26A...569A..32M]
#  - Maurin, Dembinski, Gonzalez et al., Univ. 6, 102 (2020) [https://ui.adsabs.harvard.edu/abs/2020Univ....6..102M]
# Date: 2026/06/21-14:46:00
# Format: CSV code
#   Col.1  -  QUANTITY NAME (case insensitive)
#   Col.2  -  SUB-EXP NAME (case insensitive, no space)
#   Col.3  -  EAXIS TYPE: EKN, EK, R, ETOT, or ETOTN
#   Col.4  -  <E>: mean value bin mean value bin (all in [GeV] except for R in [GV])
#   Col.5  -  EBIN_LOW
#   Col.6  -  EBIN_HIGH
#   Col.7  -  QUANTITY VALUE: [#/sr/s/m2/EAxis] if flux , no unit if ratio
#   Col.8  -  ERR_STAT-
#   Col.9  -  ERR_STAT+
#   Col.10 -  ERR_SYST-
#   Col.11 -  ERR_SYST+
#   Col.12 -  ADS URL FOR PAPER REF (no space)
#   Col.13 -  phi [MV]
#   Col.14 -  DISTANCE EXP IN SOLAR SYSTEM [AU]
#   Col.15 -  DATIMES: format = yyyy/mm/dd-hhmmss:yyyy/mm/dd-hhmmss;...
#   Col.16 -  IS UPPER LIMIT: format = 0 or 1
#
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","22387200000","19952600000","25118900000","1.63933e-25","3.78788E-27","3.78788E-27","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","28183800000","25118900000","31622800000","7.77041e-26","2.32758E-27","2.32758E-27","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","35481300000","31622800000","39810700000","4.0021e-26","1.49374E-27","1.49374E-27","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","44668400000","39810700000","50118700000","1.70143e-26","8.86534E-28","8.86534E-28","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","56234100000","50118700000","63095700000","5.86832e-27","4.4457E-28","4.4457E-28","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","70794600000","63095700000","79432800000","2.10468e-27","2.41544E-28","2.41544E-28","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","89125100000","79432800000","100000000000","4.99298e-28","1.18934E-28","1.18934E-28","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","112202000000","100000000000","125893000000","2.07661e-28","6.24767E-29","6.24767E-29","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger Hybrid (2004/01-2016/12) QGSJet-II-04+EPOS-LHC+SIBYLL2.3","ETOT","141254000000","125893000000","158489000000","6.83876e-29","2.8601E-29","4.79279E-29","0","0","2017ICRC...35..486F","612.1","1","2004/01/01-000000:2016/12/31-235959","0"
"AllParticles","Auger SD750 (2014/01-2018/08)","ETOT","1122020000","1000000000","1258930000","1.31189e-21","3.80257E-23","3.80257E-23","3.80257E-22","5.70386E-22","2021EPJC...81..966A","613","1","2014/01/01-000000:2018/08/31-235959","0"
